,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Mango Chewy 多芒小丸子,-0.00365323,0.0031110856,-0.003094143,0.0010111794,0.000321324,-0.00449192,-0.0022977896,0.0006782774,0.0022920626,-0.0032601357,0.00066383503,0.00031627994,-0.0029884921,-0.0047520646,0.0039694346,0.0017442079,0.007734898,-0.0030967935,-0.0022627944,-0.0003034838,0.0029477049,0.0006962233,0.0032360603,0.007668043,-0.0008251709,0.0063599558,-0.0013418078,0.0021028526,-0.0010030122,0.0046006464,0.0043946165,-0.0011398342,-0.00082968205,-0.001783005,0.0043758783,0.002785445,-0.0032092193,-0.00051243714,-0.0023227853,0.0020157425,0.0022235948,-0.0018365387,0.0044074687,-0.002480447,0.0012050368,-0.004125332,0.00024292094,-0.0011010094,0.0037399624,-0.00177133,-0.00041270396,-0.00096172973,-0.0024782997,0.00015498791,0.00070324884,0.0012105941,0.0017217627,0.005279126,-0.0016855248,-7.740393e-05,-0.0010207806,0.005401106,0.0026913255,0.0006145222,0.0017274901,-7.768456e-05,0.0029302177,0.0012518018,-0.00037636957,-0.0019486948,0.0010619046,-0.0036078552,-0.00357557,0.0022764509,-0.0009153771,-0.00057032955,0.0002878392,0.0019717873,-0.0015920307,-0.0018939752,-0.0022296458,0.0010348684,0.0032681508,0.0032260614,0.0008167921,-0.0005264078,0.0036868702,0.0074565946,-0.0011822282,-0.0038378157,0.000102306716,0.0052857385,3.9524883e-05,0.0016087951,0.0013617474,-0.0012842598,0.007805088,-0.0008833548,-0.0018869838,0.0033406683
Mango Coconut with Tofu Pudding 椰芒啵啵甜豆花,-0.0016812423,0.0021747232,-0.00028146128,0.004149569,0.0025710547,-0.00040271052,0.0022318836,0.0018383149,-0.00016836736,-0.0027226964,0.0015453891,-0.00010292527,0.0010163372,-0.0006285293,-0.0013933294,-0.00073643355,0.004215458,-0.0036605748,-0.004228823,0.000246632,0.0002852676,0.0007839107,0.0042794007,-0.00025291214,-0.005120058,-0.0016833646,-0.0032543621,0.0035765904,-0.0029059676,0.0021376247,0.004273309,-0.00027975673,-0.002581828,-0.0036198627,-0.0021662484,0.0020782475,-0.0004929486,0.0030503937,-0.0017558136,0.0018283873,0.0040009525,-0.0019050305,-0.002309654,0.00051953015,0.00043097403,-0.00031855344,0.0007188486,-0.00051053084,0.004067353,0.00011675145,0.0017901234,-0.001688288,0.0014810808,-0.003952157,-0.0027605172,0.0058338367,0.0030242112,0.003507611,-0.00097653276,0.0004967837,-0.002652602,-0.0014310806,-0.0009818049,-0.0022734662,-0.00058153475,0.0023801506,-0.00024237375,0.00061546284,-0.0005398632,-0.0007508562,0.0025194797,-0.0011819318,0.002337129,0.00051511795,-0.0027895558,-0.0053317063,-0.0009342698,0.00017899791,-0.00150924,-0.00094054034,-0.0048205387,0.00262723,-0.00012054496,0.0005114223,0.0011507691,-0.004220875,0.0011823215,0.0018123196,0.004732166,-0.00070314325,-0.0003085069,-0.002453441,0.00058898237,-0.0023174065,-0.00085629587,0.0011824177,0.0028975115,-0.0022127258,-0.0012114345,0.00050326873
Mango Iced Crisp 芒果冻饼,0.0010699373,0.008537225,0.0012672106,-0.00065471744,0.0064417995,-0.0038190265,0.004755024,0.0022677947,0.0040231356,-0.0055244537,0.0058225747,0.001858445,0.0018125689,0.0031345547,0.0017508959,0.0060205134,0.0012050249,0.0025146778,-0.0057850746,-0.00053025456,-0.0059954645,-0.0005079375,0.0029607452,0.0033095316,-0.0065779365,0.005768721,0.002180862,0.00043663685,0.00034741324,0.0023387342,0.0027074798,-0.0006479379,0.00067671464,0.00061780936,0.0020134202,0.0025935778,0.0027772668,0.0005295116,-0.002026931,0.0019109007,0.0043449285,0.0022965928,0.0017195885,-0.00015678536,0.0046647824,0.0020914848,0.00096019404,-0.00301769,-0.0013757247,-0.0015322685,-0.0014994063,0.0005034498,-0.0022493575,0.002460498,-0.002394156,0.0035912518,-0.0032835193,0.0015953202,0.0010116694,-0.00036399416,0.002675172,-0.0048614033,0.0010734792,0.002286279,0.002878237,-0.004562347,0.004626672,-0.00219558,-0.0011621489,-0.00012600061,0.0039261417,-0.0008992886,0.0019132898,0.00097395957,-0.0019671337,0.0012734636,-0.0037926373,0.0029334442,-0.00524678,-0.0010787568,-0.0002085794,0.0031117592,-0.0023474568,-0.0028751912,-0.0016686666,-0.0029365798,0.002169197,0.0024660088,0.0014428108,-0.002334062,0.00095193577,-0.00017368468,0.00055215973,-0.0014303164,0.006827448,0.0011352838,-0.0011071517,-0.0062794248,-0.00029281247,-0.0014270844
Mango Lassi,-0.0041233758,0.0032374838,0.00343291,0.003321624,-0.0005343554,0.0019402395,0.00046460913,-0.00036273059,-0.00018124026,-0.0016174661,0.009015376,0.0030911253,0.0036587748,-0.0013511004,0.003597903,-0.0033914042,0.008942737,-0.0061278073,-0.0059932778,-0.0006930486,0.0057633924,0.0011381406,0.0029227214,0.006124677,-0.00865607,0.0023464398,-0.00022658939,-0.000654345,-0.0007319679,0.003980207,0.0019092971,-0.0056967093,-0.0036184487,0.00013643084,0.0068426253,0.0064776097,0.0049536047,-0.0079013035,-0.0055489945,0.005345864,0.0046348376,-0.0012254564,0.007955258,-0.00031844736,0.00674233,0.0040953634,6.470352e-05,-0.0003536201,0.0033603539,0.0014410755,5.846331e-05,0.004456925,-0.0035007673,-0.002735859,0.0015558023,-0.0009498359,-0.0016460305,0.004201275,0.0016338438,0.0021295396,0.002159086,0.004873066,0.005320199,-0.003973963,0.003945982,-0.0020708267,-0.0044203107,0.0030931341,-8.6530345e-05,-0.008010436,0.0066204267,-0.00542906,-0.00062430365,0.0063862014,-0.0050210273,-0.0016648803,-0.002968574,0.0047455444,-0.007874162,0.0050838944,0.0014584241,0.0056703077,0.0031196685,0.005326847,-0.0026066252,-0.0025803954,0.00024813088,0.0054839696,-0.0027228326,-0.00039722119,-0.0012683682,-0.0024772417,-0.0026779529,-0.006040348,0.004146693,-0.0039909915,0.0018065877,-0.007567781,0.0016750487,-0.0038260133
Mango Mochi 芒果糯米糍,-0.006240984,0.0058571207,-0.004172375,-0.0026117645,0.0040120874,-0.0043511833,0.0038971144,0.00625193,0.0057158456,-0.0038625498,0.0069858693,-0.00024062535,0.004468665,-3.5931978e-06,0.004797292,-0.002404962,0.0024940849,-0.0035517681,-0.0018606338,-0.0008839289,0.0030118672,-0.00040613316,-0.0012951872,0.006781587,-0.0059430394,0.00075608725,-0.001159863,-0.0024907028,0.0013816074,0.002094642,-0.0037368073,-0.0014387774,-0.0054698237,-0.0018875441,0.0010250869,0.00027963132,0.0053033917,-0.0050711464,0.00062125473,0.0061792806,-0.00047962242,-0.00054645195,0.0018863692,0.0031418924,-0.00022620421,0.0012785336,0.0041573937,-0.00024589896,-0.00066757255,0.0010577018,0.0013245017,-0.00042170743,-0.0012184483,-0.004736764,-0.0038124267,0.0038050537,0.005398991,0.0062043997,-0.00045855777,0.0007942768,-0.0025523973,0.0032536918,0.0005877062,-0.004602241,-0.00026796968,-0.0008685103,0.0005493757,0.008023069,-0.00029429732,-0.0033360189,0.0025952554,0.00215007,0.0010512094,0.006562855,-0.002362645,-0.004049168,-0.005172973,0.003125226,-0.002633441,0.0041628587,-0.002581831,0.0035395566,0.0037888717,0.004624236,-0.0017817393,0.0018520706,-0.0018884701,0.0008238501,-0.0026919304,-0.0025450734,0.00083826063,-0.0029392352,0.000737271,0.0028045813,0.0046658213,0.0030784833,0.006472543,-0.004305795,0.0026674296,-0.0065718405
Mango Pudding with Chewy Ball Mango,-0.005581315,0.004878538,-0.0033963055,0.0018478538,0.001952338,-0.0015268693,0.0021791363,0.001480137,-0.00052414165,-0.0014613318,0.0007252083,0.0020638506,0.0011981316,-0.0004451707,0.0021061276,0.0026483713,0.00802804,-0.0016054198,-0.0027362898,-0.0009718311,0.004884729,-0.0015577624,0.008513466,0.0030104208,-0.0018877374,0.00029274155,-0.0015467707,0.00167961,0.0006779022,0.0043408866,0.0053880624,0.00027954913,0.0010435622,-0.0027359594,0.0015725316,0.004489524,0.0018187739,0.00077011064,-0.0027530792,0.0037073318,0.0018733423,0.00075245695,0.0015221838,-0.0016362922,0.0022491093,0.0010521739,0.0013288214,-0.0032242276,0.0018864963,0.00057627464,0.0015370784,-0.0010752067,-0.0055618365,-0.0021596288,-0.0025766136,0.001992769,0.0026489182,0.0036717958,-0.0013145958,0.0007792341,0.00029072628,0.00086351176,0.0020757038,3.559874e-05,0.0002226488,-0.0020383832,0.0021009387,0.0013862132,0.0013988186,-0.0003950357,0.0012824652,-0.0057236906,4.663167e-05,0.0056173108,0.00033238393,-0.0042457613,-0.00229994,0.0035281016,-0.0023299523,0.0010925543,-0.0029615916,0.0018284429,0.0018811775,0.003210676,-0.0012604459,-0.0025460704,0.0046749753,0.003145424,-0.00066898233,-0.0058702044,0.0005491921,0.00058960024,-0.0009523023,-0.004529455,0.00010704497,-0.0025328745,0.003800684,-0.0048350575,-0.001235547,0.0023370849
Mango Pudding with Small Chewy Ball,-0.005704438,0.004197518,-0.0027503658,0.0011827787,0.0022035104,-0.0009791557,0.0025844472,-9.716558e-05,-0.0005359506,0.0007837778,-0.0012735277,-0.00018457712,0.00039328323,0.0010643943,-0.000525629,0.0016358256,0.0067218803,-0.00055469695,-0.0021231931,-0.0029659523,0.005978059,0.0004047722,0.0055396263,0.00023509546,-0.00015619793,-0.0007458103,-0.0026546912,8.9741196e-05,-0.0008947,0.0034694278,0.0058700345,0.0015165427,0.0007634584,-0.0038085226,-0.00013957941,0.0033786388,-0.0011268961,0.0018504416,0.00030435427,0.0005951987,0.00070168125,0.0014119867,0.0016596437,-0.001221533,0.00025603708,-0.0008938965,0.000105179766,-0.0026796188,0.003683647,0.00057365774,0.002374662,-0.0023782237,-0.00308198,0.00037514453,-0.0023755778,0.0032736305,0.0012325909,0.0027601144,-0.003841009,0.0013305998,-8.638956e-05,0.0011405135,0.0014481493,-0.0013652252,-0.0008474545,-0.0020459455,0.0009559894,0.0002795536,0.0030491643,0.00016025927,0.001830727,-0.0045620836,-0.0009497269,0.0038929929,0.0011696286,-0.0024231449,-0.0014620541,0.0039870404,-0.0020912,-0.0007597325,-0.0034452137,0.0015937249,0.0003624973,0.0012669662,-0.0019837825,-0.0019586692,0.004599526,0.00173331,0.0003039825,-0.004344777,0.003391318,0.0015545845,-0.00209235,-0.0057657664,-0.0021243119,-0.0020364777,0.0036738655,-0.0022905564,-0.00017970435,0.00456188
Mango Sago 多芒西米捞,0.000119421784,0.00215006,-0.00220793,0.0041069183,0.0054285373,-0.0017501162,0.0032709502,0.0016379481,0.0068803392,-0.002921407,0.0012969194,0.003870679,0.006075406,0.0008587869,0.005381997,-0.005532945,0.0031685177,-0.0012739934,-0.006118098,0.0025063069,0.0022142439,0.00032921546,0.0035522,0.008716387,-0.0007791749,0.0022751007,0.005124513,-0.0017625504,2.2421902e-05,0.0010785997,0.0002856051,-0.0067271763,-0.0030309337,-0.0011055939,0.00016864447,0.0057599135,0.0048846453,-0.0012100753,-0.004501649,0.0009252373,-0.0005734737,-0.0016255857,-0.0038790677,0.004392499,0.00022333006,0.000129393,9.861387e-05,-0.003913651,0.0034267555,0.00416814,0.0047593596,-0.0051622693,-0.0057931677,-0.0019585202,-0.0017824507,0.0011894348,-0.0011515153,0.004297204,-0.0009447897,-0.005587716,-0.0018954735,0.0013689395,0.0055512246,-0.0033867762,0.00010537356,0.0029693025,0.0005046755,0.00055663387,-0.0019048137,-0.006560813,0.00039378865,-0.0010569753,0.00052294385,0.0025709092,0.0006949477,-0.0016679923,0.0016427018,0.0032985024,-0.0031887752,0.0020968106,-0.0019462231,-0.0005209649,0.00061045826,0.0030132073,-0.006099126,0.0018614903,0.0052684774,0.0034653973,-0.0015768349,0.0026332152,-0.0074449354,0.0026939083,0.00015115897,0.0025647318,0.003967235,-0.0010634834,0.000948989,-0.0059154294,-0.0012933137,-0.0001954118
Mango crystal jelly 多芒亮晶晶,0.0020523444,0.00043747618,0.0029197098,0.0025228509,-0.002764053,-0.004477354,-0.0013242251,-0.0037977525,0.0013007191,-0.0005467662,-0.0028172373,-0.001418554,0.0018634701,-0.00050590455,0.0037460963,-0.001942793,0.0053985775,0.0023415042,-0.0017729187,-0.002404747,0.00031730806,-0.0039571724,-0.0014934123,0.002956871,-0.00585935,0.0032473921,-0.0012090736,0.0012950624,-0.0015023014,-0.0027948301,0.0016258974,6.2675565e-05,-0.00032821577,-0.0017860131,0.0032092107,0.0027175182,0.001957239,-0.00025497167,-0.004377926,0.0038086246,-0.0005713708,-0.0017158034,-0.002402708,0.0011733195,0.0014209447,-0.0010672692,0.0010343892,-0.004903739,0.0013939128,0.0005132237,-0.0017260447,0.00029501156,-0.002147947,-0.0046187555,-0.0026920598,-0.0002919839,0.0011099032,-0.0031643738,0.00411502,0.00070527534,-0.00012276578,-0.0020109375,-0.000585954,0.002026336,-0.0032959809,0.0023653714,0.0004310357,0.0009987006,-0.005705987,0.0021910002,0.00048363325,-0.0010022256,-0.0002583307,0.0027070653,-0.0012967908,0.0001480167,-0.0030063195,0.0035032185,-9.050756e-05,0.00026465429,-0.005521148,-0.0014243182,0.0026558274,0.0030601278,0.0033940016,0.0010860404,0.003202335,0.002826002,0.0037603097,1.2219534e-05,-0.0025486476,-0.0030651113,0.0016103717,7.3723844e-05,0.0018725683,-0.005700956,0.0009871501,0.0018327271,-0.00083555107,-0.0039096614
Mango delightful trio 多芒鸳鸯黑糯米,-0.0021220301,0.004008354,-0.0030475843,-0.0023155482,0.0033644792,0.004749191,0.004634635,0.0011661772,0.0036303229,-0.0007939058,0.0015660811,0.0003003506,0.0036322847,-0.0033377705,0.0027990197,-0.00017432874,0.0055932365,-0.0032944453,-0.004116447,0.003927973,0.000514559,0.004256193,0.0019314169,-0.0023847327,-0.0040126755,-0.0011471625,0.0063740583,0.0014154852,-0.00028730836,-0.0017622923,0.0016926376,-0.00070305483,-0.0014547989,-0.00021031557,0.0036310502,-0.004197483,-0.0008163996,0.0007427753,-0.0033855413,0.0022700587,0.0055669434,0.002361973,-0.001008377,0.00062995596,-0.00054022286,0.0010271391,0.005172107,-0.00026249478,-0.0010121032,-0.0020031934,0.00049691333,0.00033553666,0.0023802645,-0.0017246616,-0.004450962,-0.0027367931,-0.0004930793,0.0036783833,-0.0027296315,-0.00092331786,-0.0027635673,0.0019292098,-8.1714126e-05,0.001561177,0.00013549617,0.0028431672,-0.0018653969,0.00024069715,-0.001708013,-0.0074208854,0.0020942923,-0.0020607624,0.0037180681,0.004049922,-8.820952e-05,-0.004239275,-0.00257193,-0.0010327596,-0.004124668,-0.0010354385,-0.0020159404,-0.003259544,0.0054696547,0.002023028,-4.7829933e-05,-0.0022230141,-0.0009459443,0.00079539616,0.004120754,-0.00094280037,-0.001631828,0.005613539,-0.0045523653,-0.0021717262,-0.000730293,0.0022111272,-0.0009628148,-0.0006791096,-0.0044407668,0.0012045009
Mango slush with crystal jelly粒粒芒水晶晶,-0.0027427224,0.0049370676,0.0006823835,0.0008189751,0.004527039,-0.003046692,-5.8017158e-05,0.00088205107,-0.00026180604,-0.0041736597,0.0022281327,-0.0020280145,0.00013669906,-0.0015057209,0.00020127017,0.000643289,0.0040687798,0.0021751986,-0.0046570315,0.0029335057,-0.0018134378,-0.0017850653,0.0034177091,0.0027891533,0.0015633662,0.00042467844,0.0015005764,0.0018075572,-0.0033840593,-0.00031806668,-0.000100118385,-0.0007055608,-0.00502091,-0.00534017,0.00391585,0.00084578095,0.0015571688,-0.0028332323,-0.0040234374,0.0062092193,0.0043903934,-0.0013971559,-0.004950974,-0.0028852406,0.0015087759,-0.0004910504,0.0008442352,7.224791e-05,-0.0006943449,-0.0010307039,0.001742222,-0.0032154247,-0.0033429642,-0.00059090153,-0.0024257828,0.00043063983,0.0003435542,0.0004292884,0.004891831,0.00481782,0.00079284806,-0.0017077439,0.0014313969,0.003186766,0.00076492614,0.00115457,0.002940098,0.0008657827,-0.0023370495,0.0042100325,0.0018866807,-0.0035959699,0.00026295875,0.0002066093,-0.0010857712,-0.0016559197,-0.00473422,0.00096147845,0.00038817717,0.0011854705,-0.006030687,0.0016759407,0.0036075648,-0.002673443,0.0022209142,0.0032747514,0.0037093523,-0.0014224772,0.0030998304,-0.0064899577,-0.001609947,-0.0015795989,0.0040007127,-0.00035375878,-0.0026649465,-0.0030955535,0.0033231084,-0.0014829388,-0.004216318,0.0008352284
Mango slush with mango jelly粒粒芒芒果爽,-0.002943673,0.005216163,0.000674703,-0.0017588198,0.005906438,-0.0007452254,0.0037482542,0.006712875,0.0025848383,-0.00494247,0.0066197664,0.00032184375,0.002453486,-0.0045024967,0.00058656186,0.00017948514,0.00339677,0.0018857562,-0.004445619,0.0043634083,0.00049797667,-0.0007831201,0.0056679402,-8.834545e-05,-0.00043722693,0.0034889937,-0.0011346592,0.002932222,-0.0028389967,-0.0011777037,0.0005938307,-0.0011075053,-0.0049240394,-0.0007367229,0.0032423758,0.0041721375,0.004944998,-0.0017754182,-0.0034693643,0.007987606,0.0038374527,0.0018833125,0.0006385441,-0.0008384399,0.0022697956,0.0029313243,0.0034408413,-0.0005217293,-0.000883911,-0.0002236655,0.00481602,-0.0022262111,-0.0027399703,-0.0022515606,-0.0044333474,0.0023169653,0.0020461467,0.0035886455,0.004375438,-0.00018514549,0.001919593,0.0007381537,0.0024160238,-0.00080996146,0.0018816609,0.0010533835,0.0036100955,0.004626616,0.0016757462,-0.00082403625,0.00056199974,-0.0026981821,0.0007587442,0.005537071,0.0001011759,-0.0028103204,-0.003825767,0.0021173458,-0.00419679,0.0011368569,-0.003268642,0.0017878186,0.0029548476,-0.0005960064,0.0015075437,0.0019560046,0.0050554303,0.0011796225,-0.0005530758,-0.005743093,-0.0023225672,-0.0028174773,0.003443202,-0.0016896995,0.0018712279,-0.0019322734,0.00423902,-0.003317051,-0.004831067,-0.002159339
Mango yakult 养乐多芒芒,0.0015131381,0.0019651123,-0.0051371753,-0.0014935225,0.002041538,-0.0025177274,-0.0005666488,0.004423143,0.001305844,-0.0031149054,-0.0004875213,-0.0035486848,-0.00095971016,0.00050950586,0.0054454454,-0.0030131983,0.004095365,-0.0049852147,-0.0034099948,-0.0021767558,0.0028380922,-0.0008762251,0.005241599,0.004080852,-0.00055521383,0.006757334,0.0048428136,-0.0020125585,-0.0010610763,0.0042842273,-0.0019146131,-0.0012261638,-0.0038886128,0.0018466063,0.0012203357,-0.0015810401,0.0037344592,-0.00406976,-0.002976902,0.0008180837,0.005469958,0.001676959,-0.00030213394,0.0037624903,0.0021476417,0.0029453265,0.0054919813,-0.0007407114,-0.0022129382,-0.001513057,0.0009432365,0.0023678977,-0.008346644,-0.0011751628,-0.002880728,-0.0029393183,0.0020902497,0.0051559876,0.004208636,-0.003929786,-0.0036324225,-0.002259472,0.0006413678,-0.00028789067,-0.0030852652,0.0011487292,-0.0024427387,0.0013449937,-0.00051438453,-0.0023358436,0.0021477975,-0.0008951148,0.00035471065,0.00025546938,-0.00045424522,-0.0017595263,-0.0017982373,0.0036934179,-0.0013829326,-0.0056491294,-0.0030056548,-0.0020749087,0.0055753444,0.00015559544,-0.00034531267,0.0010093169,-0.00024241333,-0.0015192813,-0.004349289,-0.0030514759,-0.0017447757,-0.0017656498,-0.0039758007,-0.00074716745,0.0092879245,0.00028362867,0.003234594,-0.00075597083,-0.002556052,-0.004471823
Marinated Chicken Chop Bento(滷香雞排便當),-0.0036504872,-0.0015444339,0.0020997238,-0.005716839,-0.003226908,-0.0013710343,0.003604731,0.0011404563,-0.003924456,-0.00032263956,-0.0016772229,0.0005574143,0.0019391272,-0.0030971305,-0.0018505317,-0.000197904,0.00012320284,-0.0020171308,-0.0015623803,-0.0039181993,0.00081242935,0.0015357124,0.0029303308,0.00035737158,-0.002076414,-0.004224985,0.0023492998,-0.002628792,-0.00031625174,0.00041910564,0.0007422045,-0.0005167608,0.00079689967,-0.0013735218,-0.0014562126,0.006040546,-0.0018073015,-0.0003763346,-0.0029691202,-0.0018412371,0.0008295799,-0.0023601118,-0.0034944918,0.00306395,-0.0021433814,-0.00041429154,-0.003952716,-0.0013775575,0.00039253486,-0.000742417,-0.0022621849,-0.0012075696,-0.0006305257,0.0059745978,-0.0009706231,-0.0018971732,0.0046291715,0.0023670064,-0.004901304,0.00043766602,0.0015897409,-0.0016911371,0.00046705027,-0.003523859,-0.0018798005,0.0016117946,0.0024185232,-0.0015086746,-0.004495312,-0.0016520697,-0.00012914483,0.0020769802,-0.0004263428,-0.0038064916,-0.00080012454,-0.000649914,0.002212977,0.00023677228,-0.0026993665,-0.003103785,0.0009288057,-0.00012869686,0.002635995,0.0015869007,-0.0035900257,0.00060195953,0.0009837367,0.0036397346,0.00089177414,0.0024992288,0.0018458978,0.0013067644,-0.002057848,0.00074376,0.005766661,0.0011969001,-0.000489861,-0.0028393257,0.00068679266,-0.003391039
Marinated Tofu with Meat Sauce (滷香豆腐),-0.0010602827,0.0006428182,-0.00083698635,0.0009281508,0.0021027813,-0.0016982207,0.0039554923,0.0033136967,0.00021089539,0.0013847704,0.0051833033,-0.0014324306,-0.000624988,0.003587806,-0.002660606,-0.00038310722,0.0068228715,-0.00023155675,-0.004634443,0.0005878988,0.000654221,-0.0009031351,0.0011752676,0.0005315068,0.0012013834,-0.003088149,-0.0018445095,-0.0005980737,7.406669e-05,0.0030856945,0.0058184913,-0.0022956731,-0.0018131911,-0.00401122,-0.00032986095,0.0011449658,-0.00019559318,0.00347449,0.00228313,-0.003125148,0.0013394064,-0.0035439832,-0.003853609,0.0014150884,-0.0032249105,0.003202413,-0.003614546,-0.00094146305,0.0024842995,0.00026746772,-0.0022971353,-0.0056590247,-0.00044967933,0.00042940825,0.0002881223,0.000125406,0.002154829,0.0017838575,-0.0031025577,0.0020247435,-0.0015270106,-0.0030476877,0.0033726625,-0.0023004536,-0.0046352204,0.00028999604,0.0020112584,-0.0009156784,-0.00380372,-0.00042947973,5.6799813e-06,-0.0015448942,0.00093445624,0.0017018225,0.0012633019,-0.0028393876,-0.00325637,-0.0014355433,-0.0020715555,-0.00030641546,-7.972773e-05,-0.00013733337,0.0004985028,0.0009210438,-0.0021139912,-0.0018489525,-0.000824552,-0.0024219449,0.00078706257,-0.00020540303,0.0019865928,0.0002697458,0.0015674516,-0.0038783234,0.00085497176,0.00078940595,0.0050017475,-0.00078458077,-0.0026566042,0.00093942176
